,geo_id,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
3788,92843,1861.75,1850.5,1897.0833333333333,1957.5833333333333,2043.6666666666667,2174.3333333333335,2232.25,2251.5,2304.3333333333335,2428.7272727272725,2451.0
3798,95472,2169.5,1879.6666666666667,1840.25,1887.0,2087.0833333333335,2385.3333333333335,2602.6666666666665,2726.6666666666665,2962.1666666666665,2891.0,2810.0
3808,91722,1934.0,1896.4166666666667,1889.5,1956.75,1951.25,2061.9166666666665,2181.4166666666665,2242.0,2281.1666666666665,2318.0,2374.0
3818,94559,1855.25,1857.7142857142858,2115.8333333333335,2066.5833333333335,2210.181818181818,2537.9166666666665,2563.9166666666665,2562.3333333333335,2663.1666666666665,2717.3333333333335,2752.0
3840,93704,1366.25,1182.090909090909,1090.6666666666667,1112.0833333333333,1114.9166666666667,1166.5,1211.5,1271.8333333333333,1315.1666666666667,1339.75,1381.0
3842,91321,2019.5,1994.75,1953.0833333333333,2050.3333333333335,2137.75,2252.25,2335.4166666666665,2380.6666666666665,2437.1666666666665,2479.25,2484.0
3843,92602,2466.0,2503.6666666666665,2587.25,2614.25,2730.6666666666665,2911.4166666666665,3031.0833333333335,3087.5,3092.9166666666665,3216.0,
3846,93305,1194.0,857.5,836.0,883.75,905.9166666666666,951.0,950.6666666666666,988.8333333333334,982.0833333333334,1017.0833333333334,1029.0
3853,90302,2062.25,2037.6666666666667,1975.0833333333333,2034.9166666666667,2111.5833333333335,2305.5,2404.4166666666665,2479.5833333333335,2509.25,2487.0,2512.0
3858,93035,2096.25,2028.25,2025.9166666666667,2143.25,2251.75,2387.75,2433.6666666666665,2484.6666666666665,2595.5833333333335,2669.0833333333335,2718.0
3861,92555,1641.25,1646.9166666666667,1559.75,1609.5,1652.0,1734.3333333333333,1769.3333333333333,1871.9166666666667,1908.4166666666667,2034.6666666666667,2088.0
3874,94124,3346.0,2637.5714285714284,2567.3333333333335,2703.0,3061.5454545454545,3923.3333333333335,3901.75,3696.9166666666665,3717.0833333333335,3822.25,3810.0
3889,94597,2298.75,2502.5833333333335,2574.9166666666665,2634.75,2868.8333333333335,3211.4166666666665,3248.8333333333335,3180.8333333333335,3083.6666666666665,3131.9166666666665,3098.0
3893,92663,2782.0,2780.5,2816.0,2871.5,2956.1666666666665,3252.0833333333335,3325.5833333333335,3366.5,3330.3333333333335,3398.5,3411.0
3895,94132,3109.75,2574.875,2636.6666666666665,2895.8,3152.818181818182,3687.25,3964.0833333333335,3645.1666666666665,3704.5833333333335,3799.4166666666665,3767.0
3901,91791,1990.75,1967.0833333333333,1961.4166666666667,2019.3333333333333,2091.4166666666665,2222.3333333333335,2334.5,2391.0,2409.5,2453.0833333333335,2488.0
3910,95032,2546.5,2577.4166666666665,2727.8333333333335,2868.3333333333335,3230.1111111111113,3871.9,3896.8333333333335,3752.5833333333335,3756.9166666666665,3788.5,3772.0
3912,90601,2069.75,1999.9166666666667,1955.0,2029.6666666666667,2021.4166666666667,2131.4166666666665,2216.75,2284.75,2294.0833333333335,2310.1666666666665,2344.0
3915,94598,2665.5,2855.8333333333335,2989.3333333333335,2997.6666666666665,3265.3333333333335,3548.5,3605.8333333333335,3513.25,3458.4166666666665,3431.25,3355.0
3928,92614,2435.75,2421.3333333333335,2531.75,2586.75,2659.75,2758.5,2839.3333333333335,2875.4166666666665,2817.1666666666665,2855.4166666666665,2968.0
3929,91763,1785.25,1753.5,1749.1666666666667,1781.0833333333333,1762.8333333333333,1880.3333333333333,1999.0,2113.3333333333335,2154.75,2159.25,2187.0
3951,90015,2102.25,1993.5833333333333,1973.5,2075.090909090909,2237.5833333333335,2421.0833333333335,2484.0833333333335,2517.5454545454545,2569.25,2684.8333333333335,2647.0
3959,93004,1882.0,1853.5833333333333,1901.6666666666667,2022.4166666666667,2111.3333333333335,2257.3333333333335,2312.4166666666665,2382.75,2457.5833333333335,2491.0,2487.0
3968,95219,1485.0,1299.8333333333333,1280.6666666666667,1339.75,1367.5,1468.6666666666667,1560.5833333333333,1678.8333333333333,1664.25,1675.8333333333333,
3970,93105,2567.25,2534.3333333333335,2598.8,2343.75,,3595.0,3593.75,3573.9166666666665,3601.25,3690.5833333333335,3773.0
3974,90260,2353.75,2246.75,2195.6666666666665,2250.3333333333335,2290.25,2440.25,2547.1666666666665,2607.0833333333335,2617.9166666666665,2539.0833333333335,2524.0
3993,91354,2392.75,2449.5833333333335,2468.9166666666665,2466.0,2545.8333333333335,2618.8333333333335,2719.75,2735.8333333333335,2793.8333333333335,2858.5,2880.0
3995,91101,1934.5,1897.1666666666667,1914.75,1995.1666666666667,2071.6666666666665,2258.0,2345.75,2401.9166666666665,2376.9166666666665,2365.1666666666665,2431.0
4000,95117,2129.75,2185.0833333333335,2350.5,2498.6666666666665,2802.0,3208.0,3314.5833333333335,3217.6666666666665,3228.9166666666665,3235.0,3216.0
4003,93706,1196.0,1085.9166666666667,854.125,851.25,829.9166666666666,848.2727272727273,891.25,956.0,1037.5,1080.5,
4015,95818,1008.0,1207.0,1206.3333333333333,1234.0833333333333,1329.0,1469.1666666666667,1590.75,1680.6666666666667,1779.1666666666667,1854.1666666666667,1908.0
4037,92782,2454.5,2446.0,2495.5833333333335,2520.0,2620.0,2756.5,2884.0833333333335,3002.6666666666665,3004.3333333333335,2986.1666666666665,3001.0
4040,93933,1823.0,1903.0833333333333,1849.3333333333333,1808.6666666666667,1904.1666666666667,2062.75,2247.6666666666665,2325.3333333333335,2444.5833333333335,2567.0,2644.0
4049,92081,1857.0,1817.9166666666667,1781.25,1832.1666666666667,1971.0,2175.75,2263.4166666666665,2313.75,2370.0833333333335,2535.25,2583.0
4059,91006,2236.25,2257.0,2262.8333333333335,2319.8333333333335,2442.0833333333335,2628.0,2752.6666666666665,2796.1666666666665,2713.3333333333335,2682.3333333333335,2712.0
4063,90712,2207.25,2184.5,2094.0833333333335,2111.0,2182.5,2438.3333333333335,2539.5833333333335,2599.25,2583.1666666666665,2571.4166666666665,2568.0
4106,90605,2206.5,2102.3333333333335,2074.9166666666665,2169.0,2244.8333333333335,2352.4166666666665,2420.9166666666665,2474.6666666666665,2449.0833333333335,2338.0,2351.0
4110,92284,1019.75,1016.6666666666666,959.5,957.4166666666666,976.5,1004.3333333333334,1017.75,1086.25,1179.8333333333333,1203.5833333333333,1273.0
4111,95492,1658.25,1682.1666666666667,1723.4166666666667,1796.3333333333333,1928.6666666666667,2254.5833333333335,2442.5,2533.0,2788.25,2626.75,2614.0
4117,92653,2153.0,2224.25,2275.0833333333335,2327.4166666666665,2403.9166666666665,2473.4166666666665,2552.0833333333335,2599.1666666666665,2646.1666666666665,2711.4166666666665,2776.0
4119,92883,1870.0,1787.75,1726.4166666666667,1766.75,1795.8333333333333,1882.4166666666667,1965.25,2082.0833333333335,2184.6666666666665,2239.0833333333335,2216.0
4126,90404,3369.75,3303.5833333333335,3271.3333333333335,3273.8333333333335,3516.75,3951.3333333333335,4068.1666666666665,3894.5833333333335,3784.0,3738.4166666666665,3798.0
4132,94609,2034.5,1855.8,1918.0,2032.3333333333333,2203.5,3079.2,3131.25,3037.9166666666665,3011.3333333333335,3097.3333333333335,3053.0
4137,91752,1853.25,1874.1666666666667,1828.5,1874.9166666666667,1911.5,2032.0833333333333,2145.0,2212.0833333333335,2273.5833333333335,2273.0,2281.0
4148,91214,2487.25,2385.9166666666665,2293.0,2376.0,2452.3333333333335,2659.0833333333335,2759.25,2776.5833333333335,2725.25,2670.6666666666665,2679.0
4157,95003,2604.75,2444.4166666666665,2433.75,2469.181818181818,2601.1666666666665,3011.5833333333335,3135.5833333333335,3173.25,3227.0833333333335,3259.6666666666665,3292.0
4188,94402,2933.5,3022.181818181818,3075.0,3216.3333333333335,3534.5833333333335,3935.25,3942.3333333333335,3859.3333333333335,3937.3333333333335,4023.0833333333335,4127.0
4190,95632,1241.5,1288.3333333333333,1299.6666666666667,1311.4166666666667,1357.5833333333333,1439.9166666666667,1525.5,1576.6666666666667,1634.0,1661.4166666666667,1700.0
4196,91030,2515.75,2465.6666666666665,2428.5,2435.0833333333335,2536.9166666666665,2749.6666666666665,2850.6666666666665,2864.8333333333335,2779.4166666666665,2784.0,2814.0
4201,92139,1847.25,1761.75,1768.0833333333333,1814.3333333333333,1837.3333333333333,1919.8333333333333,2036.8333333333333,2102.6666666666665,2189.8333333333335,2254.75,2330.0
4214,94545,1969.0,1869.5833333333333,1992.8333333333333,2070.6666666666665,2230.0833333333335,2494.0833333333335,2779.5833333333335,2835.4166666666665,2866.75,2870.3333333333335,2855.0
4244,92277,957.0,927.6666666666666,888.3333333333334,870.0833333333334,862.25,820.75,823.8333333333334,854.9166666666666,936.6666666666666,974.25,1027.0
4247,92673,2373.5,2369.1666666666665,2447.5,2494.3333333333335,2617.0,2759.5,2831.3333333333335,2878.75,2923.1666666666665,2993.0,3011.0
4264,91803,2201.75,2135.5,2095.0833333333335,2151.9166666666665,2221.1666666666665,2388.0,2449.75,2511.5,2490.8333333333335,2473.75,2486.0
4272,95242,1392.0,1318.4166666666667,1266.6666666666667,1303.9166666666667,1443.2727272727273,1578.5,1625.5833333333333,1705.9166666666667,1689.3333333333333,1743.4166666666667,1803.0
4283,93552,1642.25,1447.6,1361.8333333333333,1378.4166666666667,1405.6666666666667,1516.0,1646.1666666666667,1735.0833333333333,1817.9166666666667,1895.9166666666667,1958.0
4300,94062,3237.5,2645.8571428571427,2725.1666666666665,2859.6666666666665,3212.3333333333335,3607.3333333333335,3744.6666666666665,3548.5833333333335,3623.1666666666665,3708.5833333333335,3754.0
4301,92679,2242.25,2277.75,2371.0833333333335,2386.75,2504.5833333333335,2594.3333333333335,2680.6666666666665,2745.5833333333335,2796.1666666666665,2809.4166666666665,2809.0
4305,91364,2482.25,2450.5,2432.25,2489.3333333333335,2513.0,2687.5833333333335,2820.0,3107.5,3065.0,3081.5833333333335,3080.0
4308,95618,1929.75,1813.5833333333333,1788.5,1824.4166666666667,1838.3333333333333,1876.75,2176.25,2277.4166666666665,2368.6666666666665,2394.25,2441.0
4326,91351,2068.75,2048.1666666666665,2033.8333333333333,2083.6666666666665,2097.8333333333335,2225.5,2353.9166666666665,2403.25,2448.6666666666665,2485.6666666666665,2459.0
4330,94585,1545.5,1490.5,1487.5,1492.8333333333333,1572.1666666666667,1712.0833333333333,1866.5,1928.8333333333333,1969.8333333333333,2035.25,2074.0
4333,92236,1631.6666666666667,1513.0833333333333,1352.5,1380.1666666666667,1388.8333333333333,1426.4166666666667,1469.0833333333333,1502.75,1543.0,1639.75,1729.0
4337,93703,1234.25,1061.111111111111,901.8888888888889,905.4166666666666,888.0,916.5833333333334,941.4166666666666,1010.75,1071.5833333333333,1074.25,1100.0
4354,94518,1960.5,1963.5833333333333,1955.0,2046.0,2267.0833333333335,2480.4166666666665,2662.0833333333335,2682.3333333333335,2684.25,2722.5,2682.0
4366,90059,1786.5,1755.4166666666667,1745.4166666666667,1800.8333333333333,1827.3333333333333,1983.5833333333333,2078.25,2183.6666666666665,2272.0833333333335,2321.6,2313.0
4370,90041,2074.25,2172.9166666666665,2155.25,2246.6666666666665,2370.25,2601.0,2718.1666666666665,2712.8333333333335,2601.4166666666665,2483.8333333333335,2489.0
4372,94595,2458.5,2659.1666666666665,2825.1666666666665,2883.6666666666665,3231.5833333333335,3582.9166666666665,3653.3333333333335,3480.8333333333335,3396.5833333333335,3471.3333333333335,3424.0
4401,93901,1905.25,2039.8333333333333,1952.0,1886.8333333333333,1947.0833333333333,2040.75,2174.4166666666665,2218.3333333333335,2358.5,2452.4166666666665,2587.0
4425,90254,3725.25,3522.75,3431.1666666666665,3502.8333333333335,3727.0,4074.3333333333335,4136.5,4004.4166666666665,3848.9166666666665,3798.4166666666665,3693.0
4434,91733,2205.25,2157.75,2063.5833333333335,2164.75,2206.5833333333335,2374.25,2466.5833333333335,2514.3333333333335,2450.1666666666665,2273.25,2298.0
4435,96007,1266.25,1185.3333333333333,994.25,1001.75,1055.3333333333333,1160.25,1198.3333333333333,1225.0,1249.4166666666667,1333.8181818181818,1349.0
4436,95824,1122.5,1148.8333333333333,1143.75,1168.9166666666667,1188.6666666666667,1262.9166666666667,1343.25,1434.4166666666667,1502.0833333333333,1535.25,1609.0
4450,94603,1493.5,1554.5,1598.9166666666667,1650.0,1775.6666666666667,2093.6666666666665,2398.5,2518.8333333333335,2586.25,2637.0,2699.0
4462,90810,1902.5,1836.0,1787.1666666666667,1867.4166666666667,1888.1666666666667,2084.0833333333335,2164.3333333333335,2238.75,2275.0,2279.0833333333335,2296.0
4466,91042,2288.25,2221.4166666666665,2190.8333333333335,2299.3333333333335,2315.9166666666665,2437.9166666666665,2545.4166666666665,2602.8333333333335,2615.5,2560.0,2588.0
4472,95829,1432.25,1407.3333333333333,1412.4166666666667,1460.5833333333333,1444.1666666666667,1574.8333333333333,1713.0,1810.9166666666667,1852.0,1889.3333333333333,1853.0
4509,92583,1212.75,1212.3333333333333,1209.1666666666667,1271.4166666666667,1293.9166666666667,1363.3333333333333,1413.5833333333333,1443.75,1469.25,1519.8333333333333,1560.0
4526,93314,1791.0,1637.0,1448.5555555555557,1520.5,1352.3333333333333,1481.0833333333333,1501.4166666666667,1493.9166666666667,1513.0,1614.75,1638.0
4535,92706,1798.0,1800.0833333333333,1814.9166666666667,1891.75,1966.0,2159.1666666666665,2238.9166666666665,2282.6666666666665,2298.8333333333335,2342.6666666666665,2315.0
4540,91602,2346.75,2354.5833333333335,2323.0,2427.5,2592.25,2828.4166666666665,2911.25,2974.75,2935.9166666666665,2935.9166666666665,2930.0
4558,95501,1406.5,1402.0833333333333,1300.111111111111,1296.9166666666667,1311.625,1495.3333333333333,1359.8181818181818,1450.090909090909,1490.75,1411.6363636363637,1340.0
4569,92508,1720.0,1721.9166666666667,1648.0833333333333,1719.75,1808.4166666666667,1934.6666666666667,1986.25,2114.6666666666665,2161.75,2189.3333333333335,2219.0
4595,94619,2203.3333333333335,1935.7272727272727,1914.5833333333333,2004.5833333333333,2199.8333333333335,2534.75,2840.5,2837.0833333333335,2837.8333333333335,2866.0,2913.0
4609,92301,1074.25,1052.25,982.6666666666666,961.5833333333334,962.3333333333334,1020.25,1097.9166666666667,1180.75,1244.3333333333333,1280.75,1323.0
4620,95503,1360.5,1382.7272727272727,1316.5454545454545,1273.3333333333333,1329.3,1497.4166666666667,1359.8181818181818,1436.909090909091,1499.3636363636363,1440.3333333333333,
4625,94801,1918.75,1805.4166666666667,1819.0833333333333,1858.0833333333333,2000.25,2270.5833333333335,2383.0833333333335,2422.5833333333335,2481.0,2518.0833333333335,2530.0
4635,92604,2411.0,2475.75,2552.6666666666665,2590.0833333333335,2700.5,2893.5,3009.3333333333335,3056.3333333333335,3081.3333333333335,3064.75,3041.0
4642,95864,1390.0,1508.8333333333333,1498.3333333333333,1542.8333333333333,1656.5,1835.8333333333333,2000.6666666666667,2141.4166666666665,2256.5,2328.909090909091,2249.0
4658,94612,2069.5,1908.2,1926.3333333333333,1987.9166666666667,2242.5,3018.0,3103.75,2981.75,2974.6666666666665,3055.9166666666665,3019.0
4669,94589,1524.0,1386.7,1450.1666666666667,1443.5833333333333,1504.3333333333333,1679.0833333333333,1814.0833333333333,1839.8333333333333,1931.4166666666667,2019.75,2042.0
4680,95405,1741.0,1743.5833333333333,1691.5,1780.1666666666667,1998.25,2288.0833333333335,2469.0,2542.0,2750.6666666666665,2685.75,2682.0
4685,93654,1326.0,1164.8,987.75,1011.5,981.0,1048.0833333333333,1089.5833333333333,1160.3333333333333,1206.5,1221.1666666666667,1233.0
4698,91932,2176.75,2067.25,1987.75,2016.8333333333333,2098.8333333333335,2320.5,2386.9166666666665,2460.75,2463.6666666666665,2560.9166666666665,2667.0
4711,91324,2136.5,2139.1666666666665,2169.25,2184.0833333333335,2262.5,2385.8333333333335,2505.0,2572.0833333333335,2660.3333333333335,2706.25,2782.0
4715,92394,1095.0,1119.75,1090.9166666666667,1063.8333333333333,1063.0833333333333,1117.0,1169.25,1236.8333333333333,1268.0,1296.1666666666667,1345.0
4724,91740,2065.0,2029.75,2029.4166666666667,2082.0,2125.5,2238.5,2320.3333333333335,2391.9166666666665,2411.75,2365.25,2421.0
4728,92011,2417.75,2364.3333333333335,2319.1666666666665,2411.0833333333335,2547.25,2677.0833333333335,2707.8333333333335,2793.75,2913.0,2973.5,2997.0
4745,93060,1682.25,1658.4166666666667,1675.5,1762.75,1863.0833333333333,2000.3333333333333,2065.6666666666665,2144.0833333333335,2226.8333333333335,2286.25,2324.0
4751,90272,4984.75,4974.25,4942.916666666667,4829.666666666667,4999.833333333333,5446.666666666667,5741.0,5535.833333333333,5272.333333333333,5139.363636363636,5028.0
4753,91504,2366.25,2384.0,2333.5,2377.9166666666665,2491.1666666666665,2661.8333333333335,2788.0,2802.6666666666665,2818.5833333333335,2808.25,2826.0
4773,95121,1818.25,1915.25,2171.6666666666665,2282.0,2464.0,2811.909090909091,2986.3333333333335,3010.0,3068.1666666666665,3052.5,3049.0
4774,95131,2164.0,2144.3333333333335,2374.0,2482.0,2648.181818181818,3096.9166666666665,3300.5833333333335,3235.6666666666665,3265.1666666666665,3297.3333333333335,3269.0
4784,90062,1782.25,1796.75,1729.0,1775.0,1843.75,2066.5,2196.4166666666665,2301.0,2315.25,2298.5833333333335,2233.0
4787,92119,1851.0,1854.3333333333333,1874.1666666666667,1934.5833333333333,1955.4166666666667,2080.75,2171.6666666666665,2251.5,2320.0,2363.8333333333335,2484.0
4789,91302,4366.5,4186.083333333333,4321.666666666667,4395.5,4333.666666666667,4693.416666666667,4803.916666666667,4783.25,4698.166666666667,4577.181818181818,
4796,91915,2221.75,2166.6666666666665,2045.8,2063.0,2154.75,2253.0,2319.4285714285716,2397.6,2494.5,2547.6363636363635,2590.0
4800,90713,1584.0,1488.4166666666667,1426.25,1521.3636363636363,1591.7272727272727,1745.25,1877.9166666666667,1983.3333333333333,2050.0833333333335,2041.6666666666667,2053.0
4809,90680,1814.25,1800.9166666666667,1812.8333333333333,1855.0,1927.3333333333333,2079.0833333333335,2180.9166666666665,2233.8333333333335,2255.3333333333335,2344.3636363636365,2349.0
4845,94621,1512.5,1516.1666666666667,1537.5833333333333,1590.1666666666667,1688.6666666666667,2030.25,2373.1666666666665,2492.75,2540.3333333333335,2616.25,2673.0
4859,95358,1255.0,1078.5,1066.6666666666667,1096.3333333333333,1136.3333333333333,1234.3333333333333,1335.5833333333333,1408.5833333333333,1457.5833333333333,1487.0,1501.0
4867,94580,1835.75,1822.3333333333333,1936.0,2007.0833333333333,2209.4166666666665,2476.75,2721.0,2782.9166666666665,2774.5,2741.25,2783.0
4883,94704,2188.75,2033.5454545454545,2206.5,2240.8333333333335,2379.5714285714284,3175.3333333333335,3286.1666666666665,3203.8333333333335,3217.5,3209.090909090909,3065.0
4892,94947,1824.25,2150.625,2187.25,2322.3333333333335,2619.5833333333335,3071.0,3117.7,3169.0833333333335,3249.1666666666665,3204.75,3278.0
4897,93662,1319.5,1183.6,1020.375,1036.3333333333333,1004.8333333333334,1068.5,1099.8333333333333,1139.6666666666667,1207.25,1195.5833333333333,1237.0
4929,91741,2138.75,2091.0833333333335,2093.6666666666665,2135.0833333333335,2247.0833333333335,2377.4166666666665,2463.0833333333335,2528.75,2525.4166666666665,2490.6666666666665,2546.0
4934,92337,1471.25,1453.9166666666667,1449.5,1472.75,1526.5833333333333,1731.9166666666667,1839.8333333333333,1923.0833333333333,2009.9166666666667,2031.75,2041.0
4936,94803,1867.25,1910.9166666666667,1928.5833333333333,2009.9166666666667,2186.5833333333335,2413.8333333333335,2580.6666666666665,2617.4166666666665,2679.8333333333335,2731.5,2759.0
4939,95341,1052.25,901.3,866.75,884.5833333333334,895.5833333333334,952.0,1012.3333333333334,1117.4166666666667,1173.9166666666667,1223.25,1275.0
4942,92354,1637.75,1630.8333333333333,1596.5,1628.3333333333333,1630.5,1722.8333333333333,1785.5833333333333,1815.0833333333333,1877.0,1908.4166666666667,1944.0
4943,95815,1015.0,1061.9166666666667,1072.5,1085.5,1116.4166666666667,1215.3333333333333,1307.5833333333333,1390.6666666666667,1464.1666666666667,1518.25,1551.0
4950,90814,2177.75,2093.4166666666665,2013.25,2088.3333333333335,2162.5,2358.5833333333335,2428.1666666666665,2464.4166666666665,2428.25,2439.1666666666665,2398.0
4953,90210,4898.75,5065.416666666667,5071.75,4901.333333333333,5052.0,5527.0,5762.083333333333,5549.833333333333,5236.666666666667,5265.083333333333,5077.0
4961,91792,2045.0,1982.0,1951.5,2034.8333333333333,2033.5,2138.75,2232.1666666666665,2276.5833333333335,2300.6666666666665,2351.1666666666665,2382.0
4962,90249,2130.5,2059.25,1991.25,2056.8333333333335,2094.0833333333335,2277.4166666666665,2384.25,2439.5833333333335,2461.75,2376.1666666666665,2319.0
4975,91784,2374.25,2344.5833333333335,2324.0833333333335,2326.4166666666665,2331.6666666666665,2452.4166666666665,2579.3333333333335,2630.0,2724.3333333333335,2710.8333333333335,2678.0
4992,92841,2006.75,1949.25,1953.6666666666667,2002.6666666666667,2068.0833333333335,2210.8333333333335,2291.3333333333335,2330.6666666666665,2352.9166666666665,2421.1666666666665,2408.0
4994,91301,3111.75,3159.75,3229.3636363636365,3346.75,3310.4166666666665,3544.5,3646.6666666666665,3617.9166666666665,3606.8333333333335,3596.818181818182,3321.0
5000,94030,2620.0,2687.1111111111113,2718.4166666666665,2897.9166666666665,3195.4166666666665,3563.75,3647.0833333333335,3589.25,3629.4166666666665,3638.0833333333335,3731.0
5001,91411,2119.5,2059.3333333333335,2051.1666666666665,2134.75,2172.75,2340.6666666666665,2474.0,2520.75,2546.9166666666665,2576.4166666666665,2585.0
5012,95841,1173.25,1242.6666666666667,1217.1666666666667,1261.4166666666667,1298.5,1365.0,1457.0833333333333,1530.6666666666667,1594.8333333333333,1638.9166666666667,1681.0
5029,90710,2101.25,2055.25,1997.0833333333333,2081.8333333333335,2110.0,2272.5,2345.5833333333335,2414.9166666666665,2446.4166666666665,2440.0,2440.0
5038,90717,2401.25,2317.75,2246.5833333333335,2310.25,2401.5833333333335,2545.6666666666665,2631.75,2665.0,2668.0,2596.0833333333335,2594.0
5039,95377,1461.75,1553.3333333333333,1511.6666666666667,1608.3333333333333,1772.909090909091,1977.0833333333333,2118.6666666666665,2188.3333333333335,2245.9166666666665,2240.6666666666665,2202.0
5047,95354,1191.5,1077.9166666666667,1063.8333333333333,1104.1666666666667,1142.5,1213.5,1304.3333333333333,1377.1666666666667,1431.5833333333333,1452.0,1495.0
5048,95959,1710.25,1585.9166666666667,1557.5,1558.0833333333333,1545.5,1661.5,1815.5555555555557,1874.4166666666667,1872.8333333333333,1947.5,1927.0
5057,95961,1188.3333333333333,1149.9166666666667,1007.25,1003.4166666666666,1099.4285714285713,1160.7777777777778,1109.6666666666667,1199.0833333333333,1246.8333333333333,1313.6666666666667,1357.0
5070,92835,2033.5,1989.5,1978.5833333333333,2000.0833333333333,2069.3333333333335,2231.6666666666665,2304.75,2329.75,2336.75,2430.181818181818,2426.0
5078,94085,1984.25,2049.818181818182,2279.6666666666665,2423.6666666666665,2658.3636363636365,3095.1666666666665,3226.8333333333335,3220.8333333333335,3250.8333333333335,3286.75,3358.0
5080,92881,1992.25,1990.1666666666667,1932.0833333333333,1955.4166666666667,2003.9166666666667,2095.6666666666665,2197.0,2278.75,2320.8333333333335,2351.3333333333335,2386.0
5089,92405,1082.25,1156.75,1153.75,1165.5,1169.0,1213.0,1298.75,1370.8333333333333,1429.0,1484.3333333333333,1523.0
5099,92118,4713.0,4431.166666666667,4244.166666666667,4517.5,4711.333333333333,4954.75,4791.916666666667,4760.833333333333,4985.75,5086.25,5060.0
5104,94703,2198.0,2010.4,2035.9166666666667,2125.9166666666665,2336.1428571428573,3232.75,3222.1666666666665,3112.75,3113.75,3092.0,2988.0
5106,93405,2036.5,1842.75,1813.5714285714287,1852.857142857143,2253.0,2658.5,2725.0833333333335,2749.0833333333335,2827.6666666666665,2788.8333333333335,2798.0
5143,90720,2449.25,2329.4166666666665,2256.5,2275.25,2324.25,2457.3333333333335,2555.25,2599.5,2612.6666666666665,2683.0833333333335,2742.0
5146,95776,1409.75,1364.8181818181818,1404.3333333333333,1422.4166666666667,1460.9166666666667,1555.5,1692.5833333333333,1773.3333333333333,1794.9166666666667,1801.8333333333333,1780.0
5159,94547,2036.3333333333333,2009.3333333333333,2019.5833333333333,2110.9166666666665,2279.4166666666665,2442.5833333333335,2592.5833333333335,2614.5833333333335,2660.0833333333335,2711.8333333333335,2809.0
5163,91202,2357.0,2266.0833333333335,2219.25,2329.1666666666665,2420.4166666666665,2598.0833333333335,2698.25,2727.8333333333335,2711.1666666666665,2763.0,2783.0
5169,91945,1595.25,1565.6666666666667,1607.5,1649.1666666666667,1712.3333333333333,1825.6666666666667,1922.4166666666667,1997.8333333333333,2048.5833333333335,2217.5555555555557,2347.0
5220,94089,1944.5,2029.5,2323.9166666666665,2460.4166666666665,2667.0833333333335,3096.75,3250.6666666666665,3212.6666666666665,3326.5,3481.25,3501.0
5227,95521,1410.0,1431.5,1422.5,1292.9166666666667,1283.8333333333333,1662.3333333333333,1461.3333333333333,1510.25,1643.5,1643.1666666666667,
5241,92832,1811.0,1783.5,1800.8333333333333,1852.9166666666667,1947.6666666666667,2150.0,2221.9166666666665,2233.25,2267.5833333333335,2323.0,2329.0
5249,91755,2262.0,2232.1666666666665,2208.25,2238.5833333333335,2310.0833333333335,2465.1666666666665,2529.4166666666665,2588.1666666666665,2553.3333333333335,2516.0833333333335,2574.0
5280,95133,1975.75,1989.3333333333333,2204.0,2379.25,2519.9166666666665,2885.3333333333335,3045.6666666666665,3038.5,3090.4166666666665,3136.5,3112.0
5327,90732,2228.75,2166.75,2109.25,2181.5833333333335,2264.4166666666665,2406.4166666666665,2511.8333333333335,2543.0,2584.9166666666665,2644.1666666666665,2661.0
5331,92868,1836.5,1809.9166666666667,1855.5833333333333,1903.5,1970.25,2131.5833333333335,2225.0833333333335,2270.0833333333335,2297.3333333333335,2366.5,2338.0
5344,93618,1343.75,1298.0833333333333,1275.3333333333333,1195.3333333333333,1129.1666666666667,1143.0833333333333,1176.9166666666667,1184.0833333333333,1169.6666666666667,1160.4166666666667,1219.0
5350,90606,2139.75,2098.25,2072.0833333333335,2162.75,2176.1666666666665,2284.0833333333335,2358.8333333333335,2411.6666666666665,2401.3333333333335,2325.8333333333335,2354.0
5352,95054,2265.25,2255.9166666666665,2483.9166666666665,2600.9166666666665,2857.6666666666665,3271.75,3381.4166666666665,3282.8333333333335,3320.5833333333335,3362.1666666666665,3390.0
5364,91103,2377.5,2350.1666666666665,2357.25,2362.6666666666665,2468.3333333333335,2684.5,2747.9166666666665,2770.5,2725.1666666666665,2744.0833333333335,2781.0
5369,95827,1207.75,1248.8333333333333,1257.1666666666667,1306.3333333333333,1338.3333333333333,1426.5833333333333,1536.4166666666667,1611.0,1665.25,1722.0833333333333,1760.0
5386,93444,1610.25,1529.1666666666667,1501.5833333333333,1499.4545454545455,1511.7142857142858,1975.6,1895.75,1968.75,2097.4166666666665,2283.0,
5392,91724,1979.5,1948.25,1931.9166666666667,2001.3333333333333,2058.5,2182.4166666666665,2281.6666666666665,2328.0,2349.0,2311.5833333333335,2361.0
5398,96150,1608.75,1395.125,1336.75,1364.6666666666667,1508.0,1648.6666666666667,1835.9166666666667,1937.75,1946.75,1934.8333333333333,1945.0
5399,95363,1345.25,1066.75,1111.5833333333333,1142.4166666666667,1199.75,1298.5833333333333,1371.4166666666667,1479.0,1490.5833333333333,1512.909090909091,1532.0
5403,93950,2460.25,2272.1111111111113,2325.3333333333335,2378.5,2434.25,2616.75,2821.0833333333335,3001.8333333333335,3083.0833333333335,3142.25,3200.0
